event_id,timestamp,object_id,event_type,yolo_class,yolo_conf,rescue_label,display_label,score_yolo,score_posture,score_motion,score_gesture,score_roi,score_operator,score_total,score_reason,rescue_score,ai_rescue_score,display_status,analysis_status,ai_status,final_status,final_priority,status,posture_status,motion_status,gesture_status,roi_status,pose_state,pose_reasons,gps_lat,gps_lon,weather_source,weather_location,weather_temperature_c,weather_humidity_percent,weather_wind_speed_ms,weather_rain_probability_1h,weather_precipitation_1h_mm,weather_rain_probability_3h,weather_precipitation_3h_mm,weather_assessment,weather_recommendation,operator_decision,image_full_path,image_crop_path,video_replay_path,mission_state
20260612_232443_ID1_AUTO_DANGER,2026-06-12 23:24:43,1,AUTO_DANGER,victim,0.768,NGUY_HIEM,NGHI NẠN NHÂN,25,30,0,50,0,0,100,YOLO: victim (7d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Cử chỉ: giơ 2 tay vẫy rõ +50; Nằm/ngã + giơ 2 tay vẫy rõ -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,moving,two_hands_waving,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,27.5,91,13.8,42,0.3,42,0.3,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260612_232443_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260612_232443_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260613_094122_ID1_AUTO_DANGER,2026-06-13 09:41:22,1,AUTO_DANGER,victim,0.741,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,0,0,0,85,YOLO: victim (7d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,dang ngoi: dui ngan gap goc (khuat co chan),,,Open-Meteo,Hà Nội,32.0,72,10.7,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260613_094122_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260613_094122_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260613_094122_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260613_094342_ID1_AUTO_DANGER,2026-06-13 09:43:42,1,AUTO_DANGER,victim,0.884,NGUY_HIEM,NGHI NẠN NHÂN,25,0,30,50,0,0,100,YOLO: victim (8d) nhung Pose boost len 25 (Pose: vay 2 tay); Chuyển động: bất động lâu +30; Cử chỉ: giơ 2 tay vẫy rõ +50,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,standing,dangerous_motionless,two_hands_waving,roi_disabled,BINH_THUONG,gio tay,,,Open-Meteo,Hà Nội,32.0,72,10.7,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260613_094342_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260613_094342_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260613_094342_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260613_100059_ID1_OPERATOR_CONFIRMED,2026-06-13 10:00:59,1,OPERATOR_CONFIRMED,normal_person,0.884,DA_XAC_NHAN,ĐÃ XÁC NHẬN NẠN NHÂN,0,0,30,0,0,0,30,Chuyển động: bất động lâu +30,30,30,NORMAL,NORMAL,NORMAL,CONFIRMED_VICTIM,95,NORMAL,standing,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.4,68,11.0,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",CONFIRMED,,,,TRACKING
20260613_100109_ID1_OPERATOR_FALSE_ALARM,2026-06-13 10:01:09,1,OPERATOR_FALSE_ALARM,normal_person,0.895,BAO_NHAM,BÁO NHẦM,0,0,30,0,0,0,30,"Chuyển động: bất động lâu +30; Operator: CONFIRMED, không cộng vào AI Score",30,30,NORMAL,NORMAL,NORMAL,FALSE_ALARM,0,NORMAL,standing,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.4,68,11.0,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",FALSE_ALARM,,,,VICTIM_CONFIRMED
20260613_100349_ID1_AUTO_DANGER,2026-06-13 10:03:49,1,AUTO_DANGER,victim,0.707,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,0,0,0,85,YOLO: victim (7d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.4,68,11.0,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260613_100349_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260613_100349_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260613_100349_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260613_100839_ID1_AUTO_DANGER,2026-06-13 10:08:39,1,AUTO_DANGER,victim,0.741,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,0,0,0,85,YOLO: victim (7d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.8,65,11.4,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260613_100839_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260613_100839_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260613_100839_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260613_190011_ID1_AUTO_DANGER,2026-06-13 19:00:11,1,AUTO_DANGER,victim,0.748,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,50,0,0,100,YOLO: victim (7d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30; Cử chỉ: giơ 2 tay vẫy rõ +50; Nằm/ngã + giơ 2 tay vẫy rõ -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,dangerous_motionless,two_hands_waving,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,31.0,77,9.7,4,0.0,4,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260613_190011_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260613_190011_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260613_190011_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260614_011955_ID47_AUTO_DANGER,2026-06-14 01:19:55,47,AUTO_DANGER,victim,0.842,NGUY_HIEM,NGHI NẠN NHÂN,25,30,0,50,0,0,100,YOLO: victim (8d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Cử chỉ: giơ 2 tay vẫy rõ +50; Nằm/ngã + giơ 2 tay vẫy rõ -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,stable,two_hands_waving,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,28.4,79,8.5,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260614_011955_ID47_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260614_011955_ID47_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260614_011955_ID47_AUTO_DANGER.mp4,DANGER_ALERT
20260614_012800_ID36_OPERATOR_TRACK_MORE,2026-06-14 01:28:00,36,OPERATOR_TRACK_MORE,normal_person,0.517,BINH_THUONG,BÌNH THƯỜNG,0,0,30,0,0,0,30,Chuyển động: bất động lâu +30,30,30,NORMAL,TRACK_MORE,NORMAL,NORMAL,30,NORMAL,sitting,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,28.4,79,8.5,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",TRACK_MORE,,,,TRACKING
20260614_013643_ID64_AUTO_DANGER,2026-06-14 01:36:43,64,AUTO_DANGER,victim,0.684,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,0,0,0,85,YOLO: victim (6d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,NGHI_NGO,dang ngoi: chan gap;guc dau / nghieng / sup do,,,Open-Meteo,Hà Nội,28.3,80,8.6,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260614_013643_ID64_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260614_013643_ID64_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260614_013643_ID64_AUTO_DANGER.mp4,DANGER_ALERT
20260614_013749_ID86_AUTO_DANGER,2026-06-14 01:37:49,86,AUTO_DANGER,victim,0.856,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,0,0,0,85,"YOLO: victim (8d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30; Pose: CAN_CUU_GIUP, không cộng điểm cử chỉ",85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,CAN_CUU_GIUP,gio tay;truc co the nam ngang;than nguoi nam ngang;guc dau / nghieng / sup do,,,Open-Meteo,Hà Nội,28.3,80,8.6,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260614_013749_ID86_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260614_013749_ID86_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260614_013749_ID86_AUTO_DANGER.mp4,DANGER_ALERT
20260614_014643_ID1_AUTO_DANGER,2026-06-14 01:46:43,1,AUTO_DANGER,victim,0.773,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,0,0,0,85,YOLO: victim (7d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,NGHI_NGO,co the ngoi: dui ngan du thay co chan;guc dau / nghieng / sup do,,,Open-Meteo,Hà Nội,28.3,80,8.6,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260614_014643_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260614_014643_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260614_014643_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260614_014735_ID1_AUTO_DANGER,2026-06-14 01:47:35,1,AUTO_DANGER,victim,0.852,NGUY_HIEM,NGHI NẠN NHÂN,25,30,30,30,0,0,100,YOLO: victim (8d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30; Cử chỉ: giơ 2 tay +30,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,dangerous_motionless,two_hands_raised,roi_disabled,CAN_CUU_GIUP,2 tay gio len;truc co the nam ngang;than nguoi nam ngang;guc dau / nghieng / sup do,,,Open-Meteo,Hà Nội,28.3,80,8.6,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260614_014735_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260614_014735_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260614_014735_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260614_015242_ID1_AUTO_DANGER,2026-06-14 01:52:42,1,AUTO_DANGER,victim,0.804,NGUY_HIEM,NGHI NẠN NHÂN,25,30,0,30,0,0,85,YOLO: victim (8d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Cử chỉ: giơ 2 tay +30,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,lying_or_fallen,slight_motion,two_hands_raised,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu;dang ngoi: dui ngan gap goc (khuat co chan);guc dau / nghieng / sup do,,,Open-Meteo,Hà Nội,28.3,80,8.6,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260614_015242_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260614_015242_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260614_015242_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260614_015242_ID1_AUTO_DANGER,2026-06-14 01:52:42,1,AUTO_DANGER,victim,0.754,NGUY_HIEM,NGHI NẠN NHÂN,25,30,0,50,0,0,100,YOLO: victim (7d) nhung Pose boost len 25 (Posture V8: dang nam/nga); Tư thế: nghi nằm/ngã +30; Cử chỉ: giơ 2 tay vẫy rõ +50; Nằm/ngã + giơ 2 tay vẫy rõ -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,slight_motion,two_hands_waving,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu;co the ngoi: dui ngan du thay co chan;guc dau / nghieng / sup do,,,Open-Meteo,Hà Nội,28.3,80,8.6,0,0.0,0,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260614_015242_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260614_015242_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260615_131812_ID1_OPERATOR_CONFIRMED,2026-06-15 13:18:12,1,OPERATOR_CONFIRMED,normal_person,0.840,DA_XAC_NHAN,ĐÃ XÁC NHẬN NẠN NHÂN,0,0,0,0,0,0,0,Không có dấu hiệu nguy hiểm rõ ràng,0,0,NORMAL,NORMAL,NORMAL,CONFIRMED_VICTIM,95,NORMAL,sitting,stable,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,33.7,61,2.6,38,0.0,63,0.9,CẦN THEO DÕI,"Có khả năng mưa trong 3 giờ tới, không nên kéo dài nhiệm vụ",CONFIRMED,,,,TRACKING
20260615_131813_ID1_OPERATOR_FALSE_ALARM,2026-06-15 13:18:13,1,OPERATOR_FALSE_ALARM,normal_person,0.842,BAO_NHAM,BÁO NHẦM,0,0,0,0,0,0,0,Không có dấu hiệu nguy hiểm rõ ràng,0,0,NORMAL,NORMAL,NORMAL,FALSE_ALARM,0,NORMAL,sitting,stable,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,33.7,61,2.6,38,0.0,63,0.9,CẦN THEO DÕI,"Có khả năng mưa trong 3 giờ tới, không nên kéo dài nhiệm vụ",FALSE_ALARM,,,,VICTIM_CONFIRMED
